id,FRAUDE,VALOR,HORA_AUX,Dist_max_NAL,Canal1,FECHA,COD_PAIS,CANAL,DIASEM,DIAMES,FECHA_VIN,OFICINA_VIN,SEXO,SEGMENTO,EDAD,INGRESOS,EGRESOS,NROPAISES,Dist_Sum_INTER,Dist_Mean_INTER,Dist_Max_INTER,NROCIUDADES,Dist_Mean_NAL,Dist_HOY,Dist_sum_NAL
9000000163,0,17328.01,17,131.71,POS,20150521,US,POS,4,21,20140715,108,F,Personal Plus,26,5000000,2383000,1,,,,3,96.58,4552.41,386.33
9000000164,0,1736006.2,2,574.65,POS,20150515,US,MCI,5,15,20021029,850,F,Preferencial,27,300000,300000,1,,,,5,368.21,4552.41,2577.47
9000000165,0,179056.07,18,191.46,POS,20150502,US,POS,6,2,20100125,298,F,Personal Plus,29,3191000,900000,1,,,,4,83.29,4552.41,1332.59
9000000166,0,179056.07,18,191.46,POS,20150502,US,POS,6,2,20100125,298,F,Personal Plus,29,3191000,900000,1,,,,4,83.29,4552.41,1332.59
9000000167,0,179743.01,12,131.63,POS,20150515,US,POS,5,15,20100315,693,F,Personal Plus,28,2450000,300000,1,,,,4,55.18,4552.41,331.11
9000000168,0,180764.09,20,304.29,POS,20150517,US,POS,0,17,20110727,299,F,Personal Plus,28,2450000,245000,2,9104.82,4552.41,4552.41,3,189.29,4552.41,757.17
9000000169,0,18105.9,19,243.62,POS,20150516,US,MCI,6,16,20090925,634,F,Personal Plus,24,2000000,1500000,1,,,,4,119.41,4552.41,716.44
9000000170,0,18330.03,14,1,POS,20150514,US,POS,4,14,19970109,342,M,Personal Plus,28,1000000,0,3,45165.05,4105.91,4552.41,1,,4552.41,1
9000000171,0,184760.04,19,131.63,POS,20150515,US,POS,5,15,20100315,693,F,Personal Plus,28,2450000,300000,1,,,,4,55.18,4552.41,331.11
9000000172,0,184879.03,13,131.63,POS,20150515,US,POS,5,15,20100315,693,F,Personal Plus,28,2450000,300000,1,,,,4,55.18,4552.41,331.11
9000000173,0,186450.08,12,659.13,POS,20150521,US,POS,4,21,20011022,230,F,Personal Plus,25,2200000,0,1,,,,5,102.33,4552.41,2455.96
9000000174,0,186581.91,15,23.59,POS,20150524,US,MCI,0,24,20041230,438,M,PYME,26,60569982,55196483,1,,,,5,10.71,4552.41,278.58
9000000175,0,18736.75,20,243.62,POS,20150523,US,MCI,6,23,20110923,551,F,Personal Plus,26,2383000,400000,1,,,,4,92.18,4552.41,553.1
9000000176,0,18997.28,6,733.11,POS,20150520,US,MCI,3,20,20080617,32,F,Personal Plus,22,4000000,2000000,3,48002.68,5333.63,8455.65,4,236.03,4552.41,3068.4
9000000177,0,190455.86,4,659.13,POS,20150503,US,MCI,0,3,20140303,48,M,Preferencial,27,8008000,2600000,3,46968.31,11742.08,15028.51,9,422.42,4552.41,10982.94
9000000178,0,190455.86,4,659.13,POS,20150503,US,MCI,0,3,20140303,48,M,Preferencial,27,8008000,2600000,3,46968.31,11742.08,15028.51,9,422.42,4552.41,10982.94
9000000179,0,1911307.07,11,61.45,POS,20150502,US,POS,6,2,20030109,777,F,Personal,23,160000,0,1,,,,2,61.45,4552.41,122.9
9000000180,0,1911307.07,11,61.45,POS,20150502,US,POS,6,2,20030109,777,F,Personal,23,160000,0,1,,,,2,61.45,4552.41,122.9
9000000181,0,193085.01,11,294.43,POS,20150521,PA,POS,4,21,20070628,191,F,Personal Plus,26,1900000,1100000,3,5707.06,951.18,1043.91,5,233.23,1043.91,1632.6
9000000182,1,195914.91,17,1,ATM_INT,20150515,US,ATM_INT,5,15,20150220,304,M,Personal,19,800000,200000,1,,,,1,,4552.41,1
9000000183,1,195914.91,19,659.13,ATM_INT,20150515,US,ATM_INT,5,15,20071227,658,F,Personal Plus,24,1100000,1100000,1,,,,2,659.13,4552.41,1318.26
9000000184,0,196320.04,19,304.29,POS,20150517,US,POS,0,17,20110727,299,F,Personal Plus,28,2450000,245000,2,9104.82,4552.41,4552.41,3,189.29,4552.41,757.17
9000000185,1,196617.19,5,659.13,ATM_INT,20150507,US,ATM_INT,4,7,20110126,640,F,Personal Plus,22,1200000,700000,1,,,,2,659.13,4552.41,1318.26
9000000186,1,196617.19,5,181.91,ATM_INT,20150507,US,ATM_INT,4,7,20070331,69,F,Personal,22,200000,100000,1,,,,2,181.91,4552.41,363.83
9000000187,0,200344.9,18,243.62,POS,20150523,AR,MCI,6,23,20130527,617,F,Personal Plus,20,1537576,100000,2,4308.01,4308.01,4308.01,2,243.62,4308.01,243.62
9000000188,0,20202.09,17,243.62,POS,20150501,US,POS,5,1,20120531,331,M,Personal Plus,27,7000000,2000000,2,63733.74,4552.41,4552.41,7,70.04,4552.41,2241.26
9000000189,0,20202.09,17,243.62,POS,20150501,US,POS,5,1,20120531,331,M,Personal Plus,27,7000000,2000000,2,63733.74,4552.41,4552.41,7,70.04,4552.41,2241.26
9000000190,0,203027.49,1,18.78,POS,20150519,US,MCI,2,19,20110503,298,F,Personal Plus,24,1660900,100000,1,,,,3,10.92,4552.41,130.98
9000000191,0,2049120.22,16,13.67,POS,20150510,US,MCI,0,10,20071016,9,F,Personal Plus,27,2100000,600000,2,9104.82,4552.41,4552.41,5,9.63,4552.41,182.97
9000000192,0,205016.07,12,659.13,POS,20150521,US,POS,4,21,20011022,230,F,Personal Plus,25,2200000,0,1,,,,5,102.33,4552.41,2455.96
9000000193,0,205373.01,14,741.95,POS,20150502,PA,POS,6,2,20080723,690,M,Personal Plus,28,3233160,500000,1,,,,5,285.83,1043.91,1714.96
9000000194,0,205373.01,14,741.95,POS,20150502,PA,POS,6,2,20080723,690,M,Personal Plus,28,3233160,500000,1,,,,5,285.83,1043.91,1714.96
9000000195,1,207265.43,19,1,POS,20150528,EC,MCI,4,28,20100505,570,M,Personal,22,400000,170000,4,26294.63,6573.66,10274.58,1,,904.81,1
9000000196,0,210084.08,19,131.63,POS,20150515,US,POS,5,15,20100315,693,F,Personal Plus,28,2450000,300000,1,,,,4,55.18,4552.41,331.11
9000000197,0,211081.19,21,659.13,POS,20150521,US,MCI,4,21,20011022,230,F,Personal Plus,25,2200000,0,1,,,,5,102.33,4552.41,2455.96
9000000198,1,21127.6,19,614.04,ATM_INT,20150513,MX,ATM_INT,3,13,20120523,777,F,Emprendedor,28,3200000,200000,1,,,,3,429.84,3854.54,2579.04
9000000199,0,21258.01,11,131.63,POS,20150515,US,POS,5,15,20100315,693,F,Personal Plus,28,2450000,300000,1,,,,4,55.18,4552.41,331.11
9000000200,0,2166306.03,17,51.26,POS,20150508,US,POS,5,8,20061003,267,F,Personal Plus,28,3295000,1600000,5,13876.62,1982.37,3854.54,4,24.12,4552.41,192.93
9000000201,0,217581.05,19,659.13,POS,20150521,US,MCI,4,21,20011022,230,F,Personal Plus,25,2200000,0,1,,,,5,102.33,4552.41,2455.96
9000000202,0,2185575.05,21,614.04,POS,20150528,US,MCI,4,28,,,,,,,,1,,,,2,614.04,4552.41,1228.07
9000000203,0,221058.52,19,574.65,POS,20150515,US,MCI,5,15,20021029,850,F,Preferencial,27,300000,300000,1,,,,5,368.21,4552.41,2577.47
9000000204,0,223853.03,21,74.29,POS,20150524,US,MCI,0,24,20070424,226,M,Personal Plus,28,8008000,3000000,2,9104.82,4552.41,4552.41,2,74.29,4552.41,148.59
9000000205,1,22776.7,18,238.34,ATM_INT,20150513,CR,ATM_INT,3,13,20100624,17,F,Personal Plus,26,1500000,1000000,3,16813.9,4203.47,4552.41,2,238.34,1482.35,476.68
9000000206,0,22799.07,6,1,POS,20150501,US,MCI,5,1,,,,,,,,2,9104.82,4552.41,4552.41,1,,4552.41,1
9000000207,0,22799.07,6,1,POS,20150501,US,MCI,5,1,,,,,,,,2,9104.82,4552.41,4552.41,1,,4552.41,1
9000000208,0,22819.06,16,294.43,POS,20150518,US,POS,1,18,20120116,48,M,Personal Plus,29,2100000,800000,1,,,,4,232.42,4552.41,1859.33
9000000209,0,22962.09,17,294.43,POS,20150519,US,POS,2,19,20050621,18,M,Personal Plus,28,4700000,1000000,3,16813.9,4203.47,4552.41,5,173.8,4552.41,6604.38
9000000210,0,231223.75,19,113.52,ATM_INT,20150518,CR,ATM_INT,1,18,20060116,932,F,Personal Plus,27,1000000,700000,1,,,,4,65.76,1482.35,394.56
9000000211,1,231223.75,14,399.63,ATM_INT,20150516,CR,ATM_INT,6,16,20111214,661,M,Personal,28,700000,100000,1,,,,3,286.5,1482.35,1145.98
9000000212,1,237085.71,14,243.62,ATM_INT,20150520,CR,ATM_INT,3,20,20110212,168,F,Personal Plus,28,3506455,900000,1,,,,3,228.93,1482.35,1373.56
9000000213,1,237135.45,22,659.13,ATM_INT,20150520,CR,ATM_INT,3,20,20130730,412,M,Emprendedor,27,589000,0,1,,,,3,481.71,1482.35,963.42
9000000214,0,23856.07,5,1,POS,20150501,US,POS,5,1,20080708,613,F,Personal Plus,28,3000000,200000,2,1043.91,1043.91,1043.91,1,,4552.41,1
9000000215,1,23878.62,22,1217.57,ATM_INT,20150522,CR,ATM_INT,5,22,20101012,582,F,Personal,28,154000,300000,4,29677.95,2967.8,3854.54,5,469.28,1482.35,3754.24
9000000216,1,240376.85,5,23.31,ATM_INT,20150515,EC,ATM_INT,5,15,20120117,191,F,Personal Plus,21,2600000,2000000,1,,,,2,23.31,904.81,512.84
9000000217,1,240376.85,5,23.31,ATM_INT,20150515,EC,ATM_INT,5,15,20120117,191,F,Personal Plus,21,2600000,2000000,1,,,,2,23.31,904.81,512.84
9000000218,1,240979.55,14,461.26,ATM_INT,20150504,EC,ATM_INT,1,4,20100107,82,F,Personal Plus,22,1000000,900000,2,4552.41,4552.41,4552.41,6,115.51,904.81,1617.18
9000000219,1,240979.55,14,461.26,ATM_INT,20150504,EC,ATM_INT,1,4,20100107,82,F,Personal Plus,22,1000000,900000,2,4552.41,4552.41,4552.41,6,115.51,904.81,1617.18
9000000220,0,240979.55,17,243.62,ATM_INT,20150504,EC,ATM_INT,1,4,20081128,497,F,Personal,23,800000,720000,2,1618.55,1618.55,1618.55,4,154.95,904.81,619.79
9000000221,0,241290.18,20,574.65,POS,20150515,US,MCI,5,15,20021029,850,F,Preferencial,27,300000,300000,1,,,,5,368.21,4552.41,2577.47
9000000222,1,243295.5,1,733.11,ATM_INT,20150531,CR,ATM_INT,0,31,20121227,180,F,Personal Plus,27,3200000,1000000,2,2370.55,2370.55,2370.55,5,371.59,1482.35,2972.72
9000000223,1,243591.25,22,352.24,ATM_INT,20150516,EC,ATM_INT,6,16,20020926,430,F,Personal Plus,24,3000000,2500000,5,39255.32,4361.7,10507.27,3,133.14,904.81,399.43
9000000224,1,243591.25,3,243.62,ATM_INT,20150517,EC,ATM_INT,0,17,20131022,373,F,Personal Plus,19,1000000,0,1,,,,4,152.06,904.81,2128.86
9000000225,1,243591.25,2,243.62,ATM_INT,20150517,EC,ATM_INT,0,17,20131022,373,F,Personal Plus,19,1000000,0,1,,,,4,152.06,904.81,2128.86
9000000226,1,243591.25,22,352.24,ATM_INT,20150516,EC,ATM_INT,6,16,20020926,430,F,Personal Plus,24,3000000,2500000,5,39255.32,4361.7,10507.27,3,133.14,904.81,399.43
9000000227,1,243591.25,3,243.62,ATM_INT,20150517,EC,ATM_INT,0,17,20131022,373,F,Personal Plus,19,1000000,0,1,,,,4,152.06,904.81,2128.86
9000000228,1,243591.25,3,243.62,ATM_INT,20150517,EC,ATM_INT,0,17,20131022,373,F,Personal Plus,19,1000000,0,1,,,,4,152.06,904.81,2128.86
9000000229,1,243591.25,3,243.62,ATM_INT,20150517,EC,ATM_INT,0,17,20131022,373,F,Personal Plus,19,1000000,0,1,,,,4,152.06,904.81,2128.86
9000000230,1,243990.28,17,1,ATM_INT,20150515,US,ATM_INT,5,15,20150220,304,M,Personal,19,800000,200000,1,,,,1,,4552.41,1
9000000231,1,243990.28,19,659.13,ATM_INT,20150515,US,ATM_INT,5,15,20071227,658,F,Personal Plus,24,1100000,1100000,1,,,,2,659.13,4552.41,1318.26
9000000232,0,245303.66,15,1217.57,ATM_INT,20150511,US,ATM_INT,1,11,20100513,601,M,Personal Plus,28,2100000,800000,1,,,,2,1217.57,4552.41,1217.57
9000000233,1,245801.54,19,1,ATM_INT,20150502,US,ATM_INT,6,2,20120216,795,F,Personal,21,100000,80000,1,,,,1,,4552.41,1
9000000234,0,246383.28,22,9.34,ATM_INT,20150515,US,ATM_INT,5,15,,,,,,,,2,4552.41,4552.41,4552.41,2,9.34,4552.41,9.34
9000000235,0,247149.9,17,243.62,ATM_INT,20150513,US,ATM_INT,3,13,20080409,178,M,Personal,26,461500,0,1,,,,3,127.82,4552.41,511.27
9000000236,1,247269.4,23,1,ATM_INT,20150513,US,ATM_INT,3,13,20090723,4,F,Personal Plus,27,2200000,0,2,9104.82,4552.41,4552.41,1,,4552.41,1
9000000237,1,247269.4,23,1,ATM_INT,20150513,US,ATM_INT,3,13,20090723,4,F,Personal Plus,27,2200000,0,2,9104.82,4552.41,4552.41,1,,4552.41,1
9000000238,0,2475993.34,21,1,POS,20150509,US,MCI,6,9,20110614,48,F,Personal Plus,24,5000000,3000000,1,,,,1,,4552.41,1
9000000239,0,247600.79,20,659.13,ATM_INT,20150502,US,ATM_INT,6,2,20081205,180,F,Personal Plus,28,1000000,600000,1,,,,2,659.13,4552.41,1318.26
9000000240,1,247859.25,21,131.71,ATM_INT,20150519,US,ATM_INT,2,19,20120127,76,F,Personal Plus,21,1800000,700000,3,6078.29,1519.57,1618.55,3,96.58,4552.41,386.33
9000000241,0,248030.64,12,23.59,ATM_INT,20150506,US,ATM_INT,3,6,20111121,238,F,Personal,25,535600,0,1,,,,2,23.59,4552.41,23.59
9000000242,0,249398.46,16,23.59,ATM_INT,20150515,US,ATM_INT,5,15,20140801,19,F,Personal Plus,21,1300000,400000,1,,,,3,13.39,4552.41,93.75
9000000243,0,249797.02,14,141.21,POS,20150519,US,POS,2,19,20080910,706,M,Personal Plus,23,1000000,250000,1,,,,6,34.75,4552.41,556.08
9000000244,1,249959.36,14,289.8,ATM_INT,20150505,US,ATM_INT,2,5,20070829,640,M,Personal Plus,28,5400000,2000000,1,,,,4,122.62,4552.41,735.69
9000000245,0,25037.02,15,243.62,POS,20150514,US,POS,4,14,20070122,310,F,Personal Plus,26,2000000,1500000,3,32205.7,4025.71,4552.41,3,195.21,4552.41,976.03
9000000246,0,250656.06,9,23.59,POS,20150524,US,POS,0,24,20041230,438,M,PYME,26,60569982,55196483,1,,,,5,10.71,4552.41,278.58
9000000247,1,25142.08,6,498.04,POS,20150524,US,POS,0,24,20060607,640,M,Personal Plus,27,4000000,200000,1,,,,4,272.36,4552.41,1906.54
9000000248,1,252430.85,6,498.04,ATM_INT,20150526,NI,ATM_INT,2,26,20120221,680,M,Personal Plus,20,2000000,800000,3,11649.11,3883.04,8351.75,2,498.04,16737.71,996.07
9000000249,1,252430.85,6,498.04,ATM_INT,20150526,NI,ATM_INT,2,26,20120221,680,M,Personal Plus,20,2000000,800000,3,11649.11,3883.04,8351.75,2,498.04,16737.71,996.07
9000000250,0,252498.08,12,1,POS,20150525,US,POS,1,25,20080122,554,M,Personal Plus,29,1000000,1000000,2,9104.82,4552.41,4552.41,1,,4552.41,1
9000000251,1,2529.01,22,207.48,POS,20150522,US,POS,5,22,20070629,200,M,Personal Plus,28,1309731,300000,2,9104.82,4552.41,4552.41,5,100.98,4552.41,908.8
9000000252,1,2529.01,22,207.48,POS,20150522,US,POS,5,22,20070629,200,M,Personal Plus,28,1309731,300000,2,9104.82,4552.41,4552.41,5,100.98,4552.41,908.8
9000000253,0,253204.5,16,461.26,ATM_INT,20150501,US,ATM_INT,5,1,20130708,693,F,Personal Plus,28,5000000,0,1,,,,5,138.82,4552.41,971.75
9000000254,0,253942.06,12,23.59,POS,20150524,US,POS,0,24,20041230,438,M,PYME,26,60569982,55196483,1,,,,5,10.71,4552.41,278.58
9000000255,1,254196.27,22,294.43,ATM_INT,20150520,US,ATM_INT,3,20,20050730,777,M,Personal Plus,28,3546400,1150000,1,,,,5,107.08,4552.41,1070.77
9000000256,0,25425.03,13,1,POS,20150528,US,POS,4,28,20090310,180,M,Personal Plus,27,8400000,2750000,4,44914.74,4083.16,8029.31,1,,4552.41,1
9000000257,0,254895.12,13,294.43,POS,20150513,US,MCI,3,13,20120605,652,F,Personal Plus,26,1249200,300000,1,,,,3,196.8,4552.41,1968.02
9000000258,0,2556.07,20,363.85,POS,20150516,US,POS,6,16,20090625,551,F,Personal Plus,28,3300000,300000,1,,,,6,69.66,4552.41,1393.25
9000000259,0,256147.5,22,1,ATM_INT,20150530,EC,ATM_INT,6,30,20090709,769,F,Personal,21,500000,0,2,904.81,904.81,904.81,1,,904.81,1
9000000260,0,258310.84,23,26.6,POS,20150519,US,MCI,2,19,20101021,8,M,Personal Plus,25,2100000,400000,1,,,,3,22.86,4552.41,502.94
9000000261,0,2583578.06,12,269.64,POS,20150530,US,POS,6,30,20120814,690,M,Personal Plus,28,1500000,500000,1,,,,9,86.47,4552.41,2507.54
9000000262,0,25898.71,18,659.13,POS,20150503,US,MCI,0,3,20091203,193,M,Personal,20,200000,100000,3,17954.68,4488.67,6526.97,2,659.13,4552.41,2636.51
9000000263,0,25898.71,18,659.13,POS,20150503,US,MCI,0,3,20091203,193,M,Personal,20,200000,100000,3,17954.68,4488.67,6526.97,2,659.13,4552.41,2636.51
9000000264,0,259063.84,19,61.45,ATM_INT,20150524,US,ATM_INT,0,24,20141203,571,F,Personal Plus,18,1000000,500000,1,,,,2,61.45,4552.41,184.34
9000000265,0,259427.01,16,243.62,POS,20150521,US,POS,4,21,20050823,14,M,Personal Plus,28,2900000,1700000,1,,,,4,92.18,4552.41,553.1
9000000266,1,260340.88,19,10.34,ATM_INT,20150524,US,ATM_INT,0,24,20140520,16,F,Personal,23,770000,770000,1,,,,2,10.34,4552.41,51.69
9000000267,0,260465.07,16,304.29,POS,20150501,US,POS,5,1,20110120,829,F,Personal Plus,29,1900000,150000,1,,,,4,187.52,4552.41,1687.69
9000000268,0,262843.09,12,173.36,POS,20150519,PA,POS,2,19,20120508,258,F,Personal Plus,27,1935000,625455,1,,,,5,60.36,1043.91,1508.91
9000000269,0,264494.14,18,74.29,POS,20150524,US,MCI,0,24,20070424,226,M,Personal Plus,28,8008000,3000000,2,9104.82,4552.41,4552.41,2,74.29,4552.41,148.59
9000000270,0,264861.75,19,698.52,POS,20150515,US,MCI,5,15,20040823,767,F,Personal Plus,28,4000000,2000000,1,,,,4,586.85,4552.41,4107.94
9000000271,0,265052.82,23,243.62,POS,20150521,US,MCI,4,21,20050823,14,M,Personal Plus,28,2900000,1700000,1,,,,4,92.18,4552.41,553.1
9000000272,1,265331.44,1,304.29,ATM_INT,20150528,US,ATM_INT,4,28,20140403,180,F,Personal,22,700000,200000,1,,,,4,186.64,4552.41,1119.85
9000000273,0,265943.02,23,167.78,POS,20150529,US,POS,5,29,20100826,652,F,Personal Plus,26,3500000,210000,1,,,,2,167.78,4552.41,335.57
9000000274,1,26611.09,18,459.14,POS,20150507,US,POS,4,7,20020802,584,M,Preferencial,22,6166666,2000000,2,13657.23,4552.41,4552.41,9,129.67,4552.41,4279.03
9000000275,0,26857.08,15,294.43,POS,20150518,US,POS,1,18,20120116,48,M,Personal Plus,29,2100000,800000,1,,,,4,232.42,4552.41,1859.33
9000000276,0,271153.96,20,26.6,POS,20150519,US,MCI,2,19,20101021,8,M,Personal Plus,25,2100000,400000,1,,,,3,22.86,4552.41,502.94
9000000277,0,27325.43,22,659.13,POS,20150503,US,MCI,0,3,20140303,48,M,Preferencial,27,8008000,2600000,3,46968.31,11742.08,15028.51,9,422.42,4552.41,10982.94
9000000278,0,27325.43,22,659.13,POS,20150503,US,MCI,0,3,20140303,48,M,Preferencial,27,8008000,2600000,3,46968.31,11742.08,15028.51,9,422.42,4552.41,10982.94
9000000279,0,280445.04,16,235.64,POS,20150514,US,POS,4,14,20130604,193,F,Personal Plus,24,3400000,900000,2,4552.41,4552.41,4552.41,5,130.11,4552.41,910.75
9000000280,0,286033.09,19,131.63,POS,20150515,US,POS,5,15,20100315,693,F,Personal Plus,28,2450000,300000,1,,,,4,55.18,4552.41,331.11
9000000281,0,28621.92,19,294.43,POS,20150530,US,MCI,6,30,20120724,793,F,Personal,20,800000,1500000,1,,,,2,294.43,4552.41,588.86
9000000282,0,28969.44,1,1,POS,20150519,US,MCI,2,19,20030716,697,M,Personal Plus,21,3500000,1000000,2,9104.82,4552.41,4552.41,1,,4552.41,1
9000000283,0,291028.35,22,1,POS,20150515,US,MCI,5,15,20110826,462,F,Personal,22,800000,200000,1,,,,1,,4552.41,1
9000000284,1,29139.19,1,243.62,POS,20150505,US,MCI,2,5,20101223,461,F,Personal Plus,27,2049584,600000,1,,,,4,152.75,4552.41,916.48
9000000285,1,292797.95,20,131.71,ATM_INT,20150501,US,ATM_INT,5,1,20040317,54,F,Personal Plus,27,2765000,0,1,,,,3,95.58,4552.41,573.48
9000000286,0,29379.84,20,18.78,POS,20150519,US,MCI,2,19,20110503,298,F,Personal Plus,24,1660900,100000,1,,,,3,10.92,4552.41,130.98
9000000287,1,294872.8,21,181.91,ATM_INT,20150505,US,ATM_INT,2,5,20090407,115,M,Personal Plus,25,1850000,1800000,1,,,,2,181.91,4552.41,727.65
9000000288,0,29576.4,19,243.62,POS,20150523,AR,MCI,6,23,20130527,617,F,Personal Plus,20,1537576,100000,2,4308.01,4308.01,4308.01,2,243.62,4308.01,243.62
9000000289,0,299773.01,13,44.82,POS,20150503,US,POS,0,3,20070627,72,M,Personal Plus,26,1984000,800000,1,,,,5,20.13,4552.41,221.48
9000000290,0,299773.01,13,44.82,POS,20150503,US,POS,0,3,20070627,72,M,Personal Plus,26,1984000,800000,1,,,,5,20.13,4552.41,221.48
9000000291,0,300296.08,17,289.23,POS,20150521,US,POS,4,21,20100208,571,M,Personal Plus,27,9568000,1578388,1,,,,2,289.23,4552.41,578.46
9000000292,0,30111.02,14,733.11,POS,20150505,US,POS,2,5,20110929,299,F,Personal Plus,23,1295492,1000000,1,,,,6,586.78,4552.41,8801.68
9000000293,0,30734.03,14,1,POS,20150503,PA,POS,0,3,20120314,745,F,Personal,27,100000,500000,2,2087.82,1043.91,1043.91,1,,1043.91,1
9000000294,0,30734.03,14,1,POS,20150503,PA,POS,0,3,20120314,745,F,Personal,27,100000,500000,2,2087.82,1043.91,1043.91,1,,1043.91,1
9000000295,1,308311.07,13,614.04,POS,20150513,MX,POS,3,13,20120523,777,F,Emprendedor,28,3200000,200000,1,,,,3,429.84,3854.54,2579.04
9000000296,0,31880.06,9,243.62,POS,20150503,US,POS,0,3,20070628,7,F,Personal,23,0,0,2,40971.69,4552.41,4552.41,6,21.71,4552.41,911.82
9000000297,0,31880.06,9,243.62,POS,20150503,US,POS,0,3,20070628,7,F,Personal,23,0,0,2,40971.69,4552.41,4552.41,6,21.71,4552.41,911.82
9000000298,0,321625.03,17,1,POS,20150516,US,POS,6,16,20110829,673,M,Personal Plus,28,6105400,1050000,2,18209.64,4552.41,4552.41,1,,4552.41,1
9000000299,1,322219.8,19,614.04,ATM_INT,20150513,MX,ATM_INT,3,13,20120523,777,F,Emprendedor,28,3200000,200000,1,,,,3,429.84,3854.54,2579.04
9000000300,0,3223392.39,1,614.04,POS,20150528,US,MCI,4,28,,,,,,,,1,,,,2,614.04,4552.41,1228.07
9000000301,0,324776.01,14,614.04,POS,20150501,PA,POS,5,1,20070704,678,M,Personal Plus,28,4210000,100000,1,,,,7,336.36,1043.91,2690.86
9000000302,0,329656.07,22,711.63,POS,20150524,US,POS,0,24,20080717,442,F,Personal Plus,26,2500000,500000,2,3237.1,1618.55,1618.55,4,526.5,4552.41,4212.01
9000000303,0,332667.02,22,23.59,POS,20150515,US,POS,5,15,20121127,4,M,Personal,21,800000,600000,1,,,,3,14.09,4552.41,84.54
9000000304,1,334150.5,22,1217.57,ATM_INT,20150522,CR,ATM_INT,5,22,20101012,582,F,Personal,28,154000,300000,4,29677.95,2967.8,3854.54,5,469.28,1482.35,3754.24
9000000305,1,33528.03,20,250.92,POS,20150503,US,POS,0,3,20111004,245,M,Personal Plus,28,4922354,900000,3,9242.99,3081,4552.41,9,101.87,4552.41,2444.99
9000000306,1,33528.03,20,250.92,POS,20150503,US,POS,0,3,20111004,245,M,Personal Plus,28,4922354,900000,3,9242.99,3081,4552.41,9,101.87,4552.41,2444.99
9000000307,0,339104.05,15,614.04,POS,20150501,PA,POS,5,1,20070704,678,M,Personal Plus,28,4210000,100000,1,,,,7,336.36,1043.91,2690.86
9000000308,0,339104.05,15,614.04,POS,20150501,PA,POS,5,1,20070704,678,M,Personal Plus,28,4210000,100000,1,,,,7,336.36,1043.91,2690.86
9000000309,1,3421516.83,17,304.29,POS,20150530,US,MCI,6,30,20070830,661,F,Personal Plus,26,3774723,500000,2,9104.82,4552.41,4552.41,3,273.96,4552.41,1095.83
9000000310,0,344286.06,10,659.13,POS,20150502,US,POS,6,2,20101001,582,F,Personal Plus,27,10500000,2000000,2,27314.46,4552.41,4552.41,4,324.12,4552.41,2268.86
9000000311,0,344286.06,10,659.13,POS,20150502,US,POS,6,2,20101001,582,F,Personal Plus,27,10500000,2000000,2,27314.46,4552.41,4552.41,4,324.12,4552.41,2268.86
9000000312,0,34551.61,20,733.11,POS,20150520,US,MCI,3,20,20080617,32,F,Personal Plus,22,4000000,2000000,3,48002.68,5333.63,8455.65,4,236.03,4552.41,3068.4
9000000313,0,3462969.08,22,701.37,POS,20150513,US,MCI,3,13,20001124,487,F,Personal Plus,24,1000000,0,1,,,,3,235.97,4552.41,2595.7
9000000314,0,35429.01,22,1,POS,20150511,US,POS,1,11,20090624,781,F,Personal Plus,25,1000000,700000,1,,,,1,,4552.41,1
9000000315,0,354540.04,13,131.63,POS,20150515,US,POS,5,15,20100315,693,F,Personal Plus,28,2450000,300000,1,,,,4,55.18,4552.41,331.11
9000000316,0,3575807.83,21,304.29,POS,20150506,US,MCI,3,6,,,,,,,,2,4552.41,4552.41,4552.41,2,304.29,4552.41,608.58
9000000317,0,359897.01,18,18.78,POS,20150519,US,MCI,2,19,20110503,298,F,Personal Plus,24,1660900,100000,1,,,,3,10.92,4552.41,130.98
9000000318,0,36067.22,23,304.29,POS,20150530,US,MCI,6,30,20050719,586,M,Personal Plus,28,8500000,2000000,5,42551.06,4255.11,7632.97,4,150.4,4552.41,902.42
9000000319,0,36358.55,17,70.8,POS,20150520,US,MCI,3,20,20110726,640,M,Personal Plus,27,2400000,1500000,1,,,,3,51.15,4552.41,204.59
9000000320,0,36602.73,0,1,POS,20150520,US,MCI,3,20,20021230,777,F,Personal,20,0,0,2,9104.82,4552.41,4552.41,1,,4552.41,1
9000000321,0,36774.02,18,294.43,POS,20150519,US,POS,2,19,20050621,18,M,Personal Plus,28,4700000,1000000,3,16813.9,4203.47,4552.41,5,173.8,4552.41,6604.38
9000000322,0,370723.03,11,659.13,POS,20150521,US,POS,4,21,20011022,230,F,Personal Plus,25,2200000,0,1,,,,5,102.33,4552.41,2455.96
9000000323,0,373163.83,20,74.29,POS,20150524,US,MCI,0,24,20070424,226,M,Personal Plus,28,8008000,3000000,2,9104.82,4552.41,4552.41,2,74.29,4552.41,148.59
9000000324,0,37336.7,1,659.13,POS,20150503,US,MCI,0,3,20140303,48,M,Preferencial,27,8008000,2600000,3,46968.31,11742.08,15028.51,9,422.42,4552.41,10982.94
9000000325,0,37336.7,1,659.13,POS,20150503,US,MCI,0,3,20140303,48,M,Preferencial,27,8008000,2600000,3,46968.31,11742.08,15028.51,9,422.42,4552.41,10982.94
